id	filename	size	sample	sample_target	sample_type	n_type	n_sample
5377eed7-168a-4d2f-b84e-39e9f4463887	TCGA-G4-6322-10A-01D-1720-10_Illumina_gdc_realn.bam	17867022544	TCGA-G4-6322	10A	blood_normal	1	2
21c5e08b-abe8-423f-8c38-efe366301cbd	TCGA-G4-6323-10A-01D-1720-10_hg19_Illumina_gdc_realn.bam	18419178270	TCGA-G4-6323	10A	blood_normal	1	2
69ea4d18-50f7-4c9c-b811-95c0352efde1	TCGA-G4-6586-10A-01D-1771-10_hg19_Illumina_gdc_realn.bam	34047182396	TCGA-G4-6586	10A	blood_normal	1	2
b9527ea0-a421-41d2-88ee-e194f603f922	TCGA-G4-6588-10A-01D-1771-10_hg19_Illumina_gdc_realn.bam	32582614911	TCGA-G4-6588	10A	blood_normal	1	2
cb9550a2-377d-4b05-81d1-cdcb57c6b64b	TCGA-G4-6626-10A-01D-1771-10_hg19_Illumina_gdc_realn.bam	30906739146	TCGA-G4-6626	10A	blood_normal	1	2
7b09b1db-07c0-4335-8b23-79852920151a	TCGA-G4-6627-10A-01D-1771-10_Illumina_gdc_realn.bam	32170104562	TCGA-G4-6627	10A	blood_normal	1	2
adab89b5-21b2-4df4-87c1-bb0e145599a6	TCGA-G4-6628-10A-01D-1835-10_hg19_Illumina_gdc_realn.bam	21053536409	TCGA-G4-6628	10A	blood_normal	1	2
91b60d9e-8ad7-4041-bd4b-15790711ea70	TCGA-G5-6233-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	37621193630	TCGA-G5-6233	10A	blood_normal	1	2
e4503b66-cf93-4c06-bd4d-7de9642516fb	TCGA-G5-6235-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	33990492609	TCGA-G5-6235	10A	blood_normal	1	2
c12a9d11-54ce-46eb-8af8-fc485f2d6741	TCGA-G5-6572-10A-01D-1826-10_hg19_Illumina_gdc_realn.bam	23878216207	TCGA-G5-6572	10A	blood_normal	1	2
68fbf907-c447-4423-9f1f-7d26563bfc2c	TCGA-G5-6641-10A-01D-1826-10_hg19_Illumina_gdc_realn.bam	29592755187	TCGA-G5-6641	10A	blood_normal	1	2
8346af95-6a58-4d2f-980c-6d63c8249ef9	TCGA-G6-A5PC-10A-01D-A33K-10_Illumina_gdc_realn.bam	13676363856	TCGA-G6-A5PC	10A	blood_normal	1	2
4febad7c-12a3-4d29-8e75-a0452c60d6a7	TCGA-G6-A8L6-10A-01D-A370-10_Illumina_gdc_realn.bam	15269458587	TCGA-G6-A8L6	10A	blood_normal	1	2
cef03d7c-6146-4597-a6aa-f210e9358cc0	TCGA-G6-A8L7-10A-01D-A370-10_Illumina_gdc_realn.bam	15311229542	TCGA-G6-A8L7	10A	blood_normal	1	2
afc769ac-4598-4911-aee2-1556638d5da5	TCGA-G6-A8L8-10A-01D-A370-10_Illumina_gdc_realn.bam	15328782472	TCGA-G6-A8L8	10A	blood_normal	1	2
c0ffa9a6-3142-4ccf-9590-edd0d7b49202	C489.TCGA-G7-6789-10A-01D-1962-08.2_gdc_realn.bam	12777361254	TCGA-G7-6789	10A	blood_normal	1	2
004e2a2c-1acc-4873-9379-ef1aa12283b6	C489.TCGA-G7-6790-10A-01D-1962-08.2_gdc_realn.bam	12843077878	TCGA-G7-6790	10A	blood_normal	1	2
122c5ff8-6b57-43fa-9325-794be0d57207	C489.TCGA-G7-6792-10A-01D-1962-08.2_gdc_realn.bam	15846598832	TCGA-G7-6792	10A	blood_normal	1	2
1e67ab16-d408-4949-b141-08f46abd890d	C489.TCGA-G7-6793-10A-01D-1962-08.2_gdc_realn.bam	15000020369	TCGA-G7-6793	10A	blood_normal	1	2
c619f54c-c8d6-4e30-ad21-9b3eb999c9e3	C489.TCGA-G7-6795-10A-01D-1962-08.2_gdc_realn.bam	13193434115	TCGA-G7-6795	10A	blood_normal	1	2
f60d8b9a-2a1d-4efa-9500-f92fa7431886	C489.TCGA-G7-6796-10A-01D-1962-08.2_gdc_realn.bam	13822233090	TCGA-G7-6796	10A	blood_normal	1	2
68ebdd00-2c5f-41c9-bc01-7c0fcce2440e	C489.TCGA-G7-6797-10A-01D-1962-08.2_gdc_realn.bam	15112188808	TCGA-G7-6797	10A	blood_normal	1	2
cd119a0d-124d-4289-8826-7cbf89449caf	C489.TCGA-G7-7501-10A-01D-2201-08.1_gdc_realn.bam	11583506489	TCGA-G7-7501	10A	blood_normal	1	2
f7d28d33-d7fe-43d4-aa92-7394929a6167	C489.TCGA-G7-7502-10A-01D-2201-08.1_gdc_realn.bam	10778995871	TCGA-G7-7502	10A	blood_normal	1	2
d625a314-5512-487a-988e-a46a4e179c24	TCGA-G7-A4TM-10B-01D-A31X-10_Illumina_gdc_realn.bam	13766575485	TCGA-G7-A4TM	10B	blood_normal	1	2
16fc19eb-8fbf-440b-98a5-375342f538be	TCGA-G7-A8LB-10A-01D-A35Z-10_Illumina_gdc_realn.bam	15550890473	TCGA-G7-A8LB	10A	blood_normal	1	2
f6f50875-40cc-46e3-97a6-eb39f6d6f7c9	TCGA-G7-A8LC-10A-01D-A35Z-10_Illumina_gdc_realn.bam	15765422977	TCGA-G7-A8LC	10A	blood_normal	1	2
962649f9-ace3-44ad-8850-f9e854d158a9	TCGA-G7-A8LD-10A-01D-A35Z-10_Illumina_gdc_realn.bam	16013231679	TCGA-G7-A8LD	10A	blood_normal	1	2
613886b1-2fe3-4b63-9cef-c9ec4308b444	TCGA-G7-A8LE-10A-01D-A35Z-10_Illumina_gdc_realn.bam	13839917076	TCGA-G7-A8LE	10A	blood_normal	1	2
ca561912-05a7-4ebc-90d2-3ea691659880	C529.TCGA-G9-6329-10A-01D-1961-08.2_gdc_realn.bam	12196681454	TCGA-G9-6329	10A	blood_normal	1	2
35bf4a49-d9e9-46e4-bc5a-52eaf1b3a90a	C529.TCGA-G9-6332-10A-01D-1786-08.4_gdc_realn.bam	14934022986	TCGA-G9-6332	10A	blood_normal	1	2
a9d6644f-ba14-416f-a03b-ada5029e87cf	C529.TCGA-G9-6333-10A-01D-1961-08.2_gdc_realn.bam	13748142662	TCGA-G9-6333	10A	blood_normal	1	2
f020c2b8-1d30-4a78-8bfb-4df54fe6cfa1	C529.TCGA-G9-6336-10A-01D-1786-08.3_gdc_realn.bam	10788919395	TCGA-G9-6336	10A	blood_normal	1	2
e0f57de2-4232-4177-88c1-79f3cd1fd7c8	C529.TCGA-G9-6338-10A-01D-1961-08.2_gdc_realn.bam	12828851495	TCGA-G9-6338	10A	blood_normal	1	2
ec70b9d3-b40f-44f7-8825-b6d5af8d62e5	C529.TCGA-G9-6339-10A-01D-A30X-08.1_gdc_realn.bam	10948488113	TCGA-G9-6339	10A	blood_normal	1	2
f1cc427a-5aef-4b24-b47a-b59be243da7d	C529.TCGA-G9-6342-10A-01D-1961-08.2_gdc_realn.bam	13760043682	TCGA-G9-6342	10A	blood_normal	1	2
7681efc6-58f3-4c5a-9627-cd6f6ae65103	C529.TCGA-G9-6343-10A-01D-1961-08.2_gdc_realn.bam	12870854664	TCGA-G9-6343	10A	blood_normal	1	2
3a26aefc-c076-4d72-b22a-35549b6c2920	C529.TCGA-G9-6347-10A-01D-A31J-08.3_gdc_realn.bam	8271469712	TCGA-G9-6347	10A	blood_normal	1	2
5f571a1f-175e-44d5-85e6-04cef2538f3e	C529.TCGA-G9-6348-10A-01D-1786-08.3_gdc_realn.bam	12214446948	TCGA-G9-6348	10A	blood_normal	1	2
64fe352b-fabf-47db-a25b-c95e02b8f405	C529.TCGA-G9-6351-10A-01D-1961-08.2_gdc_realn.bam	11438981654	TCGA-G9-6351	10A	blood_normal	1	2
345fba55-b6ae-4365-b7b3-ddf83d66e6b0	C529.TCGA-G9-6353-10A-01D-1961-08.2_gdc_realn.bam	12118759128	TCGA-G9-6353	10A	blood_normal	1	2
e5e97f12-28d3-4c7c-9356-99ab8d42408e	C529.TCGA-G9-6354-10A-01D-A30X-08.1_gdc_realn.bam	11651493962	TCGA-G9-6354	10A	blood_normal	1	2
9af62042-0c15-4f1b-9508-62a4f1df0ebf	C529.TCGA-G9-6356-10A-01D-1786-08.3_gdc_realn.bam	13016511149	TCGA-G9-6356	10A	blood_normal	1	2
527e460e-c50d-4c98-92f7-5dd2fe3a199e	C529.TCGA-G9-6361-10A-01D-1961-08.2_gdc_realn.bam	12941715503	TCGA-G9-6361	10A	blood_normal	1	2
705b3bad-cc8e-4092-8155-8cb685b59e09	C529.TCGA-G9-6362-10A-01D-1786-08.5_gdc_realn.bam	12216074077	TCGA-G9-6362	10A	blood_normal	1	2
24ef6268-5f12-45ee-a760-e3af8ea2b46d	C529.TCGA-G9-6363-10A-01D-1786-08.3_gdc_realn.bam	12164890078	TCGA-G9-6363	10A	blood_normal	1	2
56ad98dd-8f66-40ec-9cfe-91c3ce0b854d	C529.TCGA-G9-6364-10A-01D-1786-08.3_gdc_realn.bam	11369816020	TCGA-G9-6364	10A	blood_normal	1	2
3630e5c1-0ebe-46c8-b408-5a95140b7b7c	C529.TCGA-G9-6365-10A-01D-1786-08.3_gdc_realn.bam	11577065120	TCGA-G9-6365	10A	blood_normal	1	2
a789fc5c-5923-4c3c-bd34-25682f884790	C529.TCGA-G9-6366-10A-01D-2115-08.1_gdc_realn.bam	10437643971	TCGA-G9-6366	10A	blood_normal	1	2
6f73609f-4806-4977-aad1-95dd31a4de27	C529.TCGA-G9-6367-10A-01D-1786-08.3_gdc_realn.bam	12346052452	TCGA-G9-6367	10A	blood_normal	1	2
6359ae6a-b41e-4645-baa2-c71d6ddf10f6	C529.TCGA-G9-6369-10A-01D-1961-08.2_gdc_realn.bam	12326562741	TCGA-G9-6369	10A	blood_normal	1	2
d21166e5-e5c6-4951-907b-45a48805b29d	C529.TCGA-G9-6370-10A-01D-1786-08.3_gdc_realn.bam	11634329546	TCGA-G9-6370	10A	blood_normal	1	2
234b55bc-85d5-4998-9f3e-2aee3aa7bffb	C529.TCGA-G9-6371-10A-01D-1786-08.3_gdc_realn.bam	10919918293	TCGA-G9-6371	10A	blood_normal	1	2
9b37ca99-1553-4e18-a506-fc028007dddf	C529.TCGA-G9-6373-10A-01D-1786-08.7_gdc_realn.bam	15318383237	TCGA-G9-6373	10A	blood_normal	1	2
34ce7bdf-4a78-4b9a-a042-e3d83b3d9fea	C529.TCGA-G9-6377-10A-01D-1961-08.2_gdc_realn.bam	12878848471	TCGA-G9-6377	10A	blood_normal	1	2
15d5af97-909b-4ddd-a9b2-a38aeabf2fb1	C529.TCGA-G9-6378-10A-01D-1786-08.3_gdc_realn.bam	12391500545	TCGA-G9-6378	10A	blood_normal	1	2
84d8e7e6-bdc0-4cd3-ac5b-7346f002a9ea	C529.TCGA-G9-6379-10A-01D-A31J-08.3_gdc_realn.bam	12524656316	TCGA-G9-6379	10A	blood_normal	1	2
05942551-5036-436a-bb54-de58d3799346	C529.TCGA-G9-6384-10A-01D-1786-08.3_gdc_realn.bam	11852176543	TCGA-G9-6384	10A	blood_normal	1	2
bd370f73-040c-4905-b3a2-8553bfb21438	C529.TCGA-G9-6385-10A-01D-1786-08.3_gdc_realn.bam	12099830759	TCGA-G9-6385	10A	blood_normal	1	2
2d1e6c10-b137-4778-9135-ec34611ad607	C529.TCGA-G9-6494-10A-01D-1786-08.3_gdc_realn.bam	12980425630	TCGA-G9-6494	10A	blood_normal	1	2
90f32988-2344-49ec-b366-96a71d59a7c2	C529.TCGA-G9-6496-10A-01D-1786-08.3_gdc_realn.bam	10605591493	TCGA-G9-6496	10A	blood_normal	1	2
61ce0128-b6b6-4615-9d4f-8946fca36f9f	C529.TCGA-G9-6498-10A-01D-A30X-08.1_gdc_realn.bam	10249359921	TCGA-G9-6498	10A	blood_normal	1	2
65686290-ea21-4203-9da9-dd28d298166b	C529.TCGA-G9-6499-10A-01D-1961-08.2_gdc_realn.bam	12643688937	TCGA-G9-6499	10A	blood_normal	1	2
8562314e-55eb-444d-85fb-ae34848619bc	C529.TCGA-G9-7509-10A-01D-A41N-08.3_gdc_realn.bam	7238568776	TCGA-G9-7509	10A	blood_normal	1	2
da19fcf6-b9a9-4102-bf87-600bf6e0f851	C529.TCGA-G9-7510-10A-01D-2260-08.1_gdc_realn.bam	9540337110	TCGA-G9-7510	10A	blood_normal	1	2
5c21c9ab-1404-4ee4-9d49-5e3f5bfc3951	C529.TCGA-G9-7519-10A-01D-2260-08.1_gdc_realn.bam	9946128904	TCGA-G9-7519	10A	blood_normal	1	2
46ad78ea-94b8-4a9d-bf96-6e9b53b3167e	C529.TCGA-G9-7521-10A-01D-2260-08.1_gdc_realn.bam	8677403031	TCGA-G9-7521	10A	blood_normal	1	2
f212b911-206d-42ea-aed7-4c5437079de8	C529.TCGA-G9-7522-10A-01D-2260-08.1_gdc_realn.bam	9838950772	TCGA-G9-7522	10A	blood_normal	1	2
24acb707-2200-4227-80f4-12f8fa2cf982	C529.TCGA-G9-7523-10A-01D-2260-08.1_gdc_realn.bam	9558512142	TCGA-G9-7523	10A	blood_normal	1	2
0ad9c675-e6f3-4fa5-b9c9-a0d0d413c808	C529.TCGA-G9-7525-10A-01D-2260-08.1_gdc_realn.bam	13021950550	TCGA-G9-7525	10A	blood_normal	1	2
8dfa30fc-0045-4a08-b4fb-85f7425bfe91	C529.TCGA-G9-A9S0-10A-01D-A41N-08.3_gdc_realn.bam	9173107088	TCGA-G9-A9S0	10A	blood_normal	1	2
1a336666-8310-44a0-afa5-5341464f8498	C529.TCGA-G9-A9S4-10A-01D-A41N-08.3_gdc_realn.bam	8587515717	TCGA-G9-A9S4	10A	blood_normal	1	2
e078ac6d-7835-4104-8767-0633beeca200	C529.TCGA-G9-A9S7-10A-01D-A41N-08.3_gdc_realn.bam	7734507945	TCGA-G9-A9S7	10A	blood_normal	1	2
c03e8048-0fd0-49ba-8775-ac2862001824	C500.TCGA-GC-A3BM-10A-01D-A22Z-08.9_gdc_realn.bam	11062791402	TCGA-GC-A3BM	10A	blood_normal	1	2
f28bb1f0-2d0c-460a-8dd4-7a39cd8662de	C500.TCGA-GC-A3I6-10A-01D-A20D-08.1_gdc_realn.bam	9291392939	TCGA-GC-A3I6	10A	blood_normal	1	2
39665191-4c0b-484d-b1bb-c2c3aee6923e	C500.TCGA-GC-A3OO-10C-01D-A22Z-08.9_gdc_realn.bam	8703126060	TCGA-GC-A3OO	10C	blood_normal	1	2
19224305-b23e-4e80-ac3b-2a5060f291ff	C500.TCGA-GC-A3RB-10A-01D-A21Z-08.1_gdc_realn.bam	9615906848	TCGA-GC-A3RB	10A	blood_normal	1	2
33f09ad5-77dd-463b-9246-af43d11a21a8	C500.TCGA-GC-A3RC-10B-01D-A22Z-08.9_gdc_realn.bam	9651371746	TCGA-GC-A3RC	10B	blood_normal	1	2
5abb7374-ace9-4ed8-84e9-e185c1812aa6	C500.TCGA-GC-A3RD-10B-01D-A22Z-08.7_gdc_realn.bam	11613846502	TCGA-GC-A3RD	10B	blood_normal	1	2
b091176c-3edc-420d-b448-2f4c09ba2ca3	C500.TCGA-GC-A3WC-10A-01D-A22Z-08.9_gdc_realn.bam	11040295388	TCGA-GC-A3WC	10A	blood_normal	1	2
bb4896d8-1009-4f6e-9d6f-4d0fb0c63db9	C500.TCGA-GC-A3YS-10A-01D-A23K-08.4_gdc_realn.bam	10927619881	TCGA-GC-A3YS	10A	blood_normal	1	2
a11e5d3a-c687-484b-aa06-70aa8eb65a71	C500.TCGA-GC-A4ZW-10A-01D-A26K-08.5_gdc_realn.bam	7508064153	TCGA-GC-A4ZW	10A	blood_normal	1	2
569c3dad-e5cc-4c8a-b43a-3053a6c3b770	C500.TCGA-GC-A6I1-10A-01D-A31J-08.2_gdc_realn.bam	13777653025	TCGA-GC-A6I1	10A	blood_normal	1	2
6b67875c-902c-4983-bd58-b328d25fc91f	C500.TCGA-GC-A6I3-10A-01D-A31J-08.2_gdc_realn.bam	14409511611	TCGA-GC-A6I3	10A	blood_normal	1	2
4a17e2ec-4958-4456-b20d-a986196b7201	C500.TCGA-GD-A2C5-10A-01D-A17V-08.1_gdc_realn.bam	19279666169	TCGA-GD-A2C5	10A	blood_normal	1	2
0ec63617-69c6-412b-b6fd-323d28e1216c	C500.TCGA-GD-A3OP-10A-01D-A21Z-08.1_gdc_realn.bam	17174607697	TCGA-GD-A3OP	10A	blood_normal	1	2
789fee6c-8050-494a-9f7e-80c3c744431a	C500.TCGA-GD-A3OQ-10A-01D-A21Z-08.1_gdc_realn.bam	13192028587	TCGA-GD-A3OQ	10A	blood_normal	1	2
c9eb3057-e35d-46a2-9ee1-b3364ebb3bcd	C500.TCGA-GD-A3OS-10A-01D-A21Z-08.1_gdc_realn.bam	12645125301	TCGA-GD-A3OS	10A	blood_normal	1	2
aae0e256-9f4c-4fac-8da8-fd91f2538e88	C500.TCGA-GD-A6C6-10A-01D-A31J-08.2_gdc_realn.bam	14966524245	TCGA-GD-A6C6	10A	blood_normal	1	2
ba9c33e7-a063-4362-a67a-75f2eeb412d0	C500.TCGA-GD-A76B-10A-01D-A329-08.2_gdc_realn.bam	10451945684	TCGA-GD-A76B	10A	blood_normal	1	2
c2cd355c-6231-4855-bcef-6f6ea89d7f62	C499.TCGA-GE-A2C6-10A-01D-A16O-08.2_gdc_realn.bam	9352614648	TCGA-GE-A2C6	10A	blood_normal	1	2
0cfd663e-4156-4d71-844e-e990fd87a3f0	C828.TCGA-GF-A2C7-10A-01D-A199-08.2_gdc_realn.bam	10198385286	TCGA-GF-A2C7	10A	blood_normal	1	2
9a42eb84-d9a7-4e93-8833-76943e801759	C828.TCGA-GF-A769-10A-01D-A32N-08.3_gdc_realn.bam	24444354756	TCGA-GF-A769	10A	blood_normal	1	2
704d8964-7ae5-48fb-b71a-770dc3da7946	TCGA-GJ-A3OU-10A-01D-A385-10_Illumina_gdc_realn.bam	12914109884	TCGA-GJ-A3OU	10A	blood_normal	1	2
b75645d5-bbe5-418d-9c96-0059c1aae420	TCGA-GJ-A6C0-10A-01D-A30V-10_Illumina_gdc_realn.bam	13435974754	TCGA-GJ-A6C0	10A	blood_normal	1	2
de35da2a-7a50-4556-9356-678b6f27270d	TCGA-GJ-A9DB-10A-01D-A370-10_Illumina_gdc_realn.bam	14934287194	TCGA-GJ-A9DB	10A	blood_normal	1	2
f55ca004-4159-499f-91d1-fb8ef3c1da03	TCGA-GK-A6C7-10B-01D-A33K-10_Illumina_gdc_realn.bam	13366331715	TCGA-GK-A6C7	10B	blood_normal	1	2
b4763624-de3c-41cb-b68c-33aff489cdc0	C489.TCGA-GL-6846-10A-01D-1962-08.2_gdc_realn.bam	13066792314	TCGA-GL-6846	10A	blood_normal	1	2
e49eda3f-48cd-4b38-8366-9b60ebfa6cf1	C850.TCGA-GL-7773-10A-01D-2136-08.2_gdc_realn.bam	10859562000	TCGA-GL-7773	10A	blood_normal	1	2
7f0d5f5b-fb36-4408-b84c-4641ea890701	C489.TCGA-GL-7966-10A-01D-2201-08.1_gdc_realn.bam	10652689004	TCGA-GL-7966	10A	blood_normal	1	2
7fac0795-d26e-4132-8e87-e2c2e0e864e2	C489.TCGA-GL-8500-10A-01D-2396-08.1_gdc_realn.bam	11756281348	TCGA-GL-8500	10A	blood_normal	1	2
aa7010c1-5bda-48d2-84c9-0bfa61571754	TCGA-GL-A4EM-10A-01D-A25F-10_Illumina_gdc_realn.bam	14130548039	TCGA-GL-A4EM	10A	blood_normal	1	2
2a7fd534-9b1e-4f43-a24c-5a9bbb3b98a6	TCGA-GL-A59R-10A-01D-A26P-10_Illumina_gdc_realn.bam	12724051596	TCGA-GL-A59R	10A	blood_normal	1	2
84e940e5-160a-4ff8-a6b9-3e81401c555d	TCGA-GL-A59T-10A-01D-A28G-10_Illumina_gdc_realn.bam	13941080572	TCGA-GL-A59T	10A	blood_normal	1	2
43688168-0840-4179-b7aa-f56a970d3d15	TCGA-GL-A9DC-10A-01D-A370-10_Illumina_gdc_realn.bam	15485106022	TCGA-GL-A9DC	10A	blood_normal	1	2
afdd4892-a1af-4983-8046-a7649853d696	TCGA-GL-A9DD-10A-01D-A370-10_Illumina_gdc_realn.bam	13978482689	TCGA-GL-A9DD	10A	blood_normal	1	2
137e797d-e4ab-4c63-b2e1-96175c914e6f	TCGA-GL-A9DE-10A-01D-A370-10_Illumina_gdc_realn.bam	12665538239	TCGA-GL-A9DE	10A	blood_normal	1	2
e0338bf4-ea22-4420-bc6f-ded1a356cedf	C828.TCGA-GN-A263-10A-01D-A198-08.2_gdc_realn.bam	7794689762	TCGA-GN-A263	10A	blood_normal	1	2
7be12c0b-5036-4b4e-8bf3-377d054c12c2	C828.TCGA-GN-A269-10A-01D-A19A-08.2_gdc_realn.bam	10459686326	TCGA-GN-A269	10A	blood_normal	1	2
b9d4c8b6-da18-4fb4-a7f3-efa09c4f91d8	C828.TCGA-GN-A26C-10A-01D-A19A-08.3_gdc_realn.bam	8593183401	TCGA-GN-A26C	10A	blood_normal	1	2
59ad0ca4-dc3c-4355-a5d3-e80efdcee816	C828.TCGA-GN-A4U5-10B-01D-A32N-08.3_gdc_realn.bam	22522175508	TCGA-GN-A4U5	10B	blood_normal	1	2
0d85f4cf-12ef-4fb4-9843-6b75933d0c3a	C828.TCGA-GN-A8LN-10A-01D-A375-08.1_gdc_realn.bam	9700557264	TCGA-GN-A8LN	10A	blood_normal	1	2
c2ac0b17-ada5-4cc4-9a57-970fff45971c	TCGA-GR-A4D4-10A-01D-A31X-10_Illumina_gdc_realn.bam	14047240101	TCGA-GR-A4D4	10A	blood_normal	1	2
3805801e-04e9-44aa-8967-72457ed03dd6	TCGA-GS-A9TT-10A-01D-A385-10_Illumina_gdc_realn.bam	16033134860	TCGA-GS-A9TT	10A	blood_normal	1	2
0ef05f3d-c503-402d-9763-16d41fae99b9	C500.TCGA-GU-A42P-10A-01D-A23U-08.3_gdc_realn.bam	5722170913	TCGA-GU-A42P	10A	blood_normal	1	2
d9975742-66e5-4cf8-a9ae-6f74b06de3fb	C500.TCGA-GU-A42Q-10A-01D-A23U-08.3_gdc_realn.bam	5309124148	TCGA-GU-A42Q	10A	blood_normal	1	2
a68200fa-47be-4dc7-900e-c5882ca7ab1e	C500.TCGA-GU-A42R-10A-01D-A23K-08.1_gdc_realn.bam	15610171234	TCGA-GU-A42R	10A	blood_normal	1	2
84aa92e3-1e77-418f-802e-73e740436bb6	C500.TCGA-GU-A762-10A-01D-A339-08.1_gdc_realn.bam	7274316993	TCGA-GU-A762	10A	blood_normal	1	2
02ae366f-be0c-40a1-bce9-224f4192cb8c	C500.TCGA-GU-A763-10A-01D-A329-08.2_gdc_realn.bam	6982694862	TCGA-GU-A763	10A	blood_normal	1	2
2be28b29-330f-4cdb-8eda-6a6957f7d1f5	C500.TCGA-GU-A764-10B-01D-A34X-08.1_gdc_realn.bam	8965005324	TCGA-GU-A764	10B	blood_normal	1	2
ba2ab4f5-57bc-4229-a732-3d5e825ae18c	C500.TCGA-GU-A766-10A-01D-A329-08.2_gdc_realn.bam	10476834567	TCGA-GU-A766	10A	blood_normal	1	2
e9da2f95-4045-4d2e-a055-fc8c433a640a	C500.TCGA-GU-A767-10A-01D-A329-08.2_gdc_realn.bam	11413278868	TCGA-GU-A767	10A	blood_normal	1	2
a7d2dadb-2b74-451a-a64f-8f867fc2c438	C500.TCGA-GU-AATO-10A-01D-A394-08.1_gdc_realn.bam	7439992923	TCGA-GU-AATO	10A	blood_normal	1	2
5b3ef667-74d9-48d7-aa81-f0ae0137515e	C500.TCGA-GU-AATP-10A-01D-A394-08.1_gdc_realn.bam	10114520663	TCGA-GU-AATP	10A	blood_normal	1	2
b754f8aa-d412-472b-9b8f-eeb41a11b857	C500.TCGA-GU-AATQ-10A-01D-A394-08.1_gdc_realn.bam	9432765792	TCGA-GU-AATQ	10A	blood_normal	1	2
2c9ab9cd-4fbe-4ca6-af08-846cbb6df609	C500.TCGA-GV-A3JV-10B-01D-A21Z-08.1_gdc_realn.bam	13737957041	TCGA-GV-A3JV	10B	blood_normal	1	2
bc9d218c-1f09-4104-b5b1-fb931cd71fb9	C500.TCGA-GV-A3JW-10A-01D-A20D-08.1_gdc_realn.bam	10750920054	TCGA-GV-A3JW	10A	blood_normal	1	2
bb6cd337-bfb0-4c29-8162-11bf975bb028	C500.TCGA-GV-A3JX-10A-01D-A20D-08.1_gdc_realn.bam	11189727052	TCGA-GV-A3JX	10A	blood_normal	1	2
c69a3008-6abd-4aed-afe0-a43dcbe7557c	C500.TCGA-GV-A3JZ-10A-01D-A21A-08.2_gdc_realn.bam	13954491210	TCGA-GV-A3JZ	10A	blood_normal	1	2
2447845c-6a99-462a-a6e0-8c28189efe53	C500.TCGA-GV-A3QF-10A-01D-A22Z-08.9_gdc_realn.bam	10337104436	TCGA-GV-A3QF	10A	blood_normal	1	2
0e08dee7-1aa0-4a7e-8b70-4a3b375032c7	C500.TCGA-GV-A3QG-10A-01D-A21Z-08.1_gdc_realn.bam	13914333401	TCGA-GV-A3QG	10A	blood_normal	1	2
590de875-1055-4f1f-aec1-ed882945fa2a	C500.TCGA-GV-A3QH-10A-01D-A21Z-08.1_gdc_realn.bam	10627775426	TCGA-GV-A3QH	10A	blood_normal	1	2
b8c64acb-2163-451f-9745-e27172ae7a3d	C500.TCGA-GV-A3QI-10A-01D-A21Z-08.1_gdc_realn.bam	12093877925	TCGA-GV-A3QI	10A	blood_normal	1	2
334432cd-161a-447c-9c8c-1ece961f9fcd	C500.TCGA-GV-A3QK-10A-01D-A23K-08.1_gdc_realn.bam	13218407784	TCGA-GV-A3QK	10A	blood_normal	1	2
f36f020e-8c8f-4ee7-ae4b-669de8ef5db5	C500.TCGA-GV-A40E-10A-01D-A23K-08.3_gdc_realn.bam	12805221400	TCGA-GV-A40E	10A	blood_normal	1	2
8ebb8c23-0630-4453-96c1-d5c5286b0e40	C500.TCGA-GV-A40G-10A-01D-A23K-08.3_gdc_realn.bam	15542703536	TCGA-GV-A40G	10A	blood_normal	1	2
99426a88-ccc4-4eca-ba7e-142a9197c845	C500.TCGA-GV-A6ZA-10A-01D-A339-08.1_gdc_realn.bam	6518960601	TCGA-GV-A6ZA	10A	blood_normal	1	2
f0dd2076-decd-4a59-9096-54a15897f47c	C499.TCGA-H2-A26U-10A-01D-A16O-08.3_gdc_realn.bam	13070447335	TCGA-H2-A26U	10A	blood_normal	1	2
8c84d103-1084-4e64-a413-c25ec4454c07	C499.TCGA-H2-A2K9-10A-01D-A17V-08.1_gdc_realn.bam	13778531827	TCGA-H2-A2K9	10A	blood_normal	1	2
e667ab30-3106-4e6a-ba0f-8f229ad4203b	C499.TCGA-H2-A3RH-10A-01D-A21Z-08.2_gdc_realn.bam	12029013463	TCGA-H2-A3RH	10A	blood_normal	1	2
c4a1c474-11c7-42c4-b46b-ef634746a27c	C499.TCGA-H2-A3RI-10A-01D-A21Z-08.2_gdc_realn.bam	13793349965	TCGA-H2-A3RI	10A	blood_normal	1	2
840d7620-8cb4-467c-9dfc-5ab2a5b4e91b	C499.TCGA-H2-A421-10A-01D-A23K-08.1_gdc_realn.bam	14046866474	TCGA-H2-A421	10A	blood_normal	1	2
9320cc9a-7994-4855-ae86-bb9c4a1b3b93	C499.TCGA-H2-A422-10A-01D-A23K-08.2_gdc_realn.bam	12183313484	TCGA-H2-A422	10A	blood_normal	1	2
3ec4d65f-2e56-411e-9121-f3baff6d1370	C500.TCGA-H4-A2HO-10A-01D-A17V-08.1_gdc_realn.bam	16916951851	TCGA-H4-A2HO	10A	blood_normal	1	2
6345b0f8-917b-4e3f-8e15-1fbb8979d0f5	C500.TCGA-H4-A2HQ-10A-01D-A17V-08.1_gdc_realn.bam	21512669432	TCGA-H4-A2HQ	10A	blood_normal	1	2
